,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Ankle1,0.9844,0.015599999999999947,4.14476077339445,1.4538912e-05,6.4381237e-07,0.0,0.25,5.3235064,5.706153,4.704262,-15.89663,18.074368,0.19607843,0.0021124901,0.1400560224089636,0.0015843675732770002,0.09695078,0.00067087414,True,3 vs Rest,3,Rest
Pbk,0.9814,0.01859999999999995,3.965818015491911,3.5839137e-05,1.7373195e-06,0.0,0.25,5.297238,5.503105,3.5989199,-11.190919,15.4579315,0.464986,0.00844996,0.27450980392156815,0.003960918933192501,0.23731714,0.00330531,True,3 vs Rest,3,Rest
Iqgap3,0.9798,0.020199999999999996,3.8816653799540974,9.397117e-06,5.0702687e-07,0.0,0.25,5.349222,5.508519,4.1014714,-10.562237,17.171196,0.14005603,0.0023765513,0.1008403361344538,0.0015843675732770002,0.0667114,0.0010214027,True,3 vs Rest,3,Rest
Pclaf,0.9778,0.022199999999999998,3.7852124210430027,0.0003949601,1.1963805e-05,0.0,0.25,4.291969,4.847266,3.5537786,-10.339939,12.225236,8.26331,0.092157386,0.4985994397759091,0.015315553208344358,3.7386074,0.042793125,True,3 vs Rest,3,Rest
Plk1,0.975,0.025000000000000022,3.663561256386136,5.7792513e-05,4.759932e-06,0.0,0.25,3.4454708,3.4362197,2.1886084,-6.1637983,10.014013,0.70028013,0.008978084,0.23249299719887923,0.0052812252442566675,0.31064937,0.007997124,True,3 vs Rest,3,Rest
Neil3,0.975,0.025000000000000022,3.663561256386136,3.629466e-05,1.8878188e-06,0.0,0.25,4.2276134,4.5557137,3.750719,-12.171847,14.0586405,0.56302524,0.0044890414,0.2577030812324926,0.0023765513599155004,0.27752766,0.0017222606,True,3 vs Rest,3,Rest
Rrm2,0.9742,0.025800000000000045,3.631241752112877,0.00018963819,6.681478e-06,0.0,0.25,4.230159,4.349882,2.8837912,-8.597548,11.205645,3.6162512,0.0504357,0.39775910364145567,0.015051491946131524,1.7157815,0.028096378,True,3 vs Rest,3,Rest
Cdk1,0.9726,0.02739999999999998,3.569429529893944,9.808396e-05,6.762653e-06,0.0,0.25,3.4551094,3.7960362,2.9551992,-9.412502,10.590078,1.756305,0.03828888,0.42016806722688976,0.01980459466596254,0.76117796,0.026637683,True,3 vs Rest,3,Rest
Ska1,0.972,0.028000000000000025,3.5471509474305067,3.1814292e-05,2.5181043e-06,0.0,0.25,3.9930832,4.1730685,3.6597402,-10.9821205,16.313953,0.45378152,0.005017163,0.2492997198879548,0.003432796408766834,0.19874948,0.0019947763,True,3 vs Rest,3,Rest
Ccl22,0.972,0.028000000000000025,3.5471509474305067,0.00017275981,4.580031e-05,0.0,0.25,3.6280434,3.8665915,3.9335904,-9.9585495,15.179494,2.955184,0.4333244,0.1680672268907562,0.0464747821494586,1.499487,0.34707007,True,3 vs Rest,3,Rest
Spc24,0.9714,0.02859999999999996,3.525331272729971,8.956278e-05,6.126624e-06,0.0,0.25,3.5342636,3.8360462,3.039166,-9.628714,11.741609,1.6638676,0.031159239,0.43697478991596533,0.016371798257195695,0.77963847,0.022973433,True,3 vs Rest,3,Rest
Birc5,0.971,0.029000000000000026,3.5110303037759842,0.00021710336,1.6589504e-05,0.0,0.25,3.4317586,3.7719903,2.8551693,-8.353844,11.832158,3.8599472,0.051491935,0.43417366946778607,0.014259308159493021,1.7234436,0.031963382,True,3 vs Rest,3,Rest
Cdca5,0.97,0.030000000000000027,3.476098366811273,3.579142e-05,3.087234e-06,0.0,0.25,3.5978172,3.6414437,2.3900595,-6.2236624,13.931953,0.57983196,0.014787433,0.294117647058823,0.011882756799577513,0.2835062,0.010779274,True,3 vs Rest,3,Rest
Hmmr,0.9688,0.031200000000000006,3.4356397872327245,5.0258863e-05,7.539527e-06,0.0,0.25,2.5778048,2.907858,3.678832,-12.850889,12.359856,0.7086835,0.012939004,0.2492997198879548,0.0052812252442566675,0.32544488,0.0076066805,True,3 vs Rest,3,Rest
Kif2c,0.968,0.03200000000000003,3.409495882307477,2.2543842e-05,2.660164e-06,0.0,0.25,3.4627278,3.5206556,2.7210536,-8.2704115,11.611139,0.25490198,0.0029046736,0.14285714285714285,0.0026406126221283337,0.11519417,0.0037932731,True,3 vs Rest,3,Rest
Ran,0.9676,0.032399999999999984,3.3966600576305104,0.00095980224,0.0002761071,0.0,0.25,1.7571371,1.79284,0.9175307,-2.012269,5.975748,17.182077,2.1977642,0.9635854341736666,0.7420121468180364,9.770999,2.8641117,True,3 vs Rest,3,Rest
