,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Tnfaip2,0.9958,0.0041999999999999815,5.468459538011395,5.3934175e-05,1.2235573e-06,0.0,0.25,6.4006896,6.543143,2.756139,-7.072319,16.673172,0.3419689,0.0015186027,0.18652849740932637,0.0012655024044545685,0.37251896,0.0013785013,True,4 vs Rest,4,Rest
Ccl2,0.995,0.0050000000000000044,5.2933028347767435,8.793412e-05,8.9658255e-07,0.0,0.25,9.062514,9.266813,4.257572,-7.4314594,21.801838,0.44559577,0.0017717032,0.13471502590673579,0.0007593014426727411,0.293264,0.0009391679,True,4 vs Rest,4,Rest
Ccl9,0.9946,0.00539999999999996,5.215939850914573,5.6571494e-05,4.5056711e-07,0.0,0.25,8.681549,8.6965685,4.0745525,-5.4322014,22.77908,0.2797927,0.0,0.11917098445595858,0.0,0.3200323,0.0,True,4 vs Rest,4,Rest
Fmnl2,0.993,0.007000000000000006,4.954819096489944,0.00014396211,3.8960857e-06,0.0,0.25,5.749597,5.804748,2.7279015,-4.78458,14.555968,1.3782387,0.011642622,0.46632124352331666,0.008605416350291068,1.3800797,0.012808894,True,4 vs Rest,4,Rest
Mras,0.9924,0.007600000000000051,4.871976698813327,1.948243e-05,3.806143e-07,0.0,0.25,6.974356,7.0706,3.5094945,-7.3447504,20.266275,0.15025908,0.00025310047,0.12435233160621766,0.0002531004808909137,0.17392358,0.00029125487,True,4 vs Rest,4,Rest
Ccl6,0.992,0.008000000000000007,4.820280325686463,0.00013585956,2.033969e-06,0.0,0.25,7.2157507,7.3277855,3.6459038,-6.428088,21.9454,0.86528504,0.0030372054,0.19689119170984448,0.0025310048089091375,1.0810533,0.0026355255,True,4 vs Rest,4,Rest
Cd209d,0.9914,0.008600000000000052,4.74735472962373,0.00028622648,2.5503464e-06,0.0,0.25,7.8375244,7.992538,4.6425123,-11.610147,21.770473,3.1606212,0.0022779042,0.16580310880829013,0.0005062009617818274,2.4374385,0.0008449791,True,4 vs Rest,4,Rest
Lyz2,0.9912,0.00880000000000003,4.724163482556559,0.001505007,2.3514613e-05,0.0,0.25,6.175559,6.24643,3.2293832,-5.6747103,16.911339,21.419699,0.12579095,0.5336787564766847,0.024803847127309504,22.647621,0.09206689,True,4 vs Rest,4,Rest
Apol7c,0.9908,0.009199999999999986,4.679308136697134,0.00032098792,9.781483e-07,0.0,0.25,8.299277,8.495812,4.93688,-13.365049,24.089039,2.2953372,0.002784105,0.15025906735751296,0.0015186028853454822,2.458117,0.0024995191,True,4 vs Rest,4,Rest
Il1rn,0.9902,0.009800000000000031,4.6155235469421205,8.2470535e-05,2.324564e-06,0.0,0.25,7.1088834,7.4978037,5.0084577,-14.278165,20.549377,0.3575129,0.0043027075,0.13471502590673579,0.0020248038471273096,0.39205897,0.0035084505,True,4 vs Rest,4,Rest
